param-n to-constr-real to-constr-sys to-constr-user uconstr-lambda-real uconstr-lambda-sys uconstr-lambda-user
1312 0. 0. 0. 0.001 0. 0.001
1313 0. 0. 0. 0.002 0. 0.002
1314 0. 0. 0. 0.002 0. 0.002
1315 0. 0. 0. 0.002 0. 0.002
1316 0. 0. 0. 0.002 0. 0.002
1317 0. 0. 0. 0.002 0. 0.002
1318 0. 0. 0. 0.002 0. 0.002
1319 0. 0. 0. 0.002 0. 0.002
1320 0. 0. 0. 0.002 0. 0.002
1321 0. 0. 0. 0.002 0. 0.002
1322 0. 0. 0. 0.002 0. 0.002
1323 0. 0. 0. 0.002 0. 0.002
1324 0. 0. 0. 0.05 0.003 0.046
1325 0. 0. 0. 0.002 0. 0.002
1326 0. 0. 0. 0.002 0. 0.002
1327 0. 0. 0. 0.002 0. 0.002
1328 0.001 0. 0.001 0.002 0. 0.002
1329 0. 0. 0. 0.002 0. 0.002
1330 0.001 0. 0.001 0.016 0. 0.016
1331 0.001 0. 0.001 0.002 0. 0.002
1332 0. 0. 0. 0.002 0. 0.002
1333 0. 0. 0. 0.002 0. 0.002
1334 0. 0. 0. 0.002 0. 0.002
1335 0. 0. 0. 0.002 0. 0.002
1336 0.046 0. 0.046 0.002 0. 0.002
1337 0. 0. 0. 0.002 0. 0.002
1338 0. 0. 0. 0.002 0. 0.002
1339 0. 0. 0. 0.002 0. 0.002
1340 0. 0. 0. 0.002 0. 0.002
1341 0.001 0. 0.001 0.002 0. 0.002
1342 0.016 0. 0.016 0.002 0. 0.002
1343 0. 0. 0. 0.002 0. 0.002
1344 0. 0. 0. 0.002 0. 0.002
1345 0. 0. 0. 0.002 0. 0.002
1346 0. 0. 0. 0.002 0. 0.002
1347 0. 0. 0. 0.002 0. 0.002
1348 0. 0. 0. 0.002 0. 0.002
1349 0. 0. 0. 0.002 0. 0.002
1350 0. 0. 0. 0.002 0. 0.002
1351 0. 0. 0. 0.002 0. 0.002
1352 0. 0. 0. 0.002 0. 0.002
1353 0. 0. 0. 0.002 0. 0.002
1354 0.001 0. 0.001 0.002 0. 0.002
1355 0. 0. 0. 0.002 0. 0.002
1356 0. 0. 0. 0.002 0. 0.002
1357 0. 0. 0. 0.002 0. 0.002
1358 0. 0. 0. 0.002 0. 0.002
1359 0. 0. 0. 0.002 0. 0.002
1360 0. 0. 0. 0.002 0. 0.002
1361 0. 0. 0. 0.002 0. 0.002
1362 0. 0. 0. 0.002 0. 0.002
1363 0. 0. 0. 0.002 0. 0.002
1364 0. 0. 0. 0.002 0. 0.002
1365 0. 0. 0. 0.002 0. 0.002
1366 0.036 0. 0.036 0.002 0. 0.002
1367 0. 0. 0. 0.002 0. 0.002
1368 0. 0. 0. 0.002 0. 0.002
1369 0. 0. 0. 0.002 0. 0.002
1370 0. 0. 0. 0.002 0. 0.002
1371 0. 0. 0. 0.002 0. 0.002
1372 0.093 0.003 0.089 0.002 0. 0.002
1373 0. 0. 0. 0.002 0. 0.002
1374 0. 0. 0. 0.002 0. 0.002
1375 0. 0. 0. 0.002 0. 0.002
1376 0. 0. 0. 0.002 0. 0.002
1377 0. 0. 0. 0.002 0. 0.002
1378 0.05 0.003 0.046 0.002 0. 0.002
1379 0.001 0. 0.001 0.002 0. 0.002
1380 0. 0. 0. 0.002 0. 0.002
1381 0. 0. 0. 0.002 0.002 0.
1382 0. 0. 0. 0.002 0. 0.002
1383 0. 0. 0. 0.002 0. 0.002
1384 0. 0. 0. 0.155 0.007 0.147
1385 0. 0. 0. 0.002 0. 0.002
1386 0. 0. 0. 0.002 0. 0.002
1387 0. 0. 0. 0.002 0. 0.002
1388 0. 0. 0. 0.002 0. 0.002
1389 0. 0. 0. 0.002 0. 0.002
1390 0. 0. 0. 0.001 0. 0.001
1391 0. 0. 0. 0.002 0. 0.002
1392 0. 0. 0. 0.002 0. 0.002
1393 0. 0. 0. 0.002 0. 0.002
1394 0. 0. 0. 0.002 0. 0.002
1395 0. 0. 0. 0.002 0. 0.002
1396 0.001 0.001 0. 0.002 0.002 0.
1397 0. 0. 0. 0.002 0. 0.002
1398 0. 0. 0. 0.002 0. 0.002
1399 0. 0. 0. 0.002 0. 0.002
1400 0. 0. 0. 0.002 0. 0.002
1401 0. 0. 0. 0.002 0. 0.002
1402 0. 0. 0. 0.002 0. 0.002
1403 0. 0. 0. 0.002 0. 0.002
1404 0. 0. 0. 0.002 0. 0.002
1405 0. 0. 0. 0.002 0. 0.002
1406 0. 0. 0.001 0.002 0. 0.002
1407 0. 0. 0. 0.002 0. 0.002
1408 0.001 0. 0.001 0.002 0. 0.002
1409 0. 0. 0. 0.002 0. 0.002
1410 0. 0. 0. 0.002 0. 0.002
1411 0. 0. 0. 0.002 0. 0.002
1412 0.001 0. 0.001 0.002 0. 0.002
1413 0. 0. 0. 0.05 0.003 0.046
1414 0. 0. 0. 0.002 0. 0.002
1415 0. 0. 0. 0.002 0. 0.002
1416 0. 0. 0. 0.002 0. 0.002
1417 0. 0. 0. 0.002 0. 0.002
1418 0. 0. 0. 0.002 0. 0.002
1419 0.001 0. 0.001 0.002 0. 0.002
1420 0. 0. 0. 0.002 0. 0.002
1421 0.001 0. 0.001 0.002 0. 0.002
1422 0. 0. 0. 0.002 0. 0.002
1423 0.001 0. 0.001 0.002 0. 0.002
1424 0. 0. 0. 0.002 0. 0.002
1425 0.001 0. 0.001 0.002 0. 0.002
1426 0. 0. 0. 0.002 0. 0.002
1427 0. 0. 0. 0.002 0. 0.002
1428 0. 0. 0. 0.002 0. 0.002
1429 0. 0. 0. 0.002 0. 0.002
1430 0.135 0. 0.135 0.002 0. 0.002
1431 0.001 0. 0.001 0.002 0. 0.002
1432 0.001 0. 0.001 0.002 0. 0.002
1433 0. 0. 0. 0.002 0. 0.002
1434 0. 0. 0. 0.002 0. 0.002
1435 0. 0. 0. 0.002 0. 0.002
1436 0. 0. 0. 0.001 0. 0.001
1437 0. 0. 0. 0.002 0. 0.002
1438 0. 0. 0. 0.002 0. 0.002
1439 0.001 0. 0.001 0.002 0. 0.002
1440 0. 0. 0. 0.002 0. 0.002
1441 0. 0. 0. 0.002 0. 0.002
1442 0.001 0. 0.001 0.002 0. 0.002
1443 0. 0. 0. 0.002 0. 0.002
1444 0. 0. 0. 0.002 0. 0.002
1445 0.001 0. 0.001 0.002 0. 0.002
1446 0.001 0. 0.001 0.002 0. 0.002
1447 0.049 0.003 0.045 0.002 0. 0.002
1448 0.001 0. 0.001 0.002 0. 0.002
1449 0. 0. 0. 0.002 0. 0.002
1450 0. 0. 0. 0.002 0. 0.002
1451 0. 0. 0. 0.002 0. 0.002
1452 0.001 0. 0.001 0.002 0. 0.002
1453 0.001 0. 0.001 0.002 0. 0.002
1454 0. 0. 0. 0.002 0. 0.002
1455 0. 0. 0. 0.002 0. 0.002
1456 0.001 0. 0.001 0.002 0. 0.002
1457 0.001 0. 0.001 0.002 0. 0.002
1458 0. 0. 0. 0.002 0. 0.002
1459 0. 0. 0. 0.002 0. 0.002
1460 0.001 0. 0.001 0.002 0. 0.002
1461 0. 0. 0. 0.002 0. 0.002
1462 0.001 0. 0.001 0.002 0. 0.002
1463 0.001 0. 0.001 0.002 0. 0.002
1464 0.001 0. 0.001 0.138 0. 0.138
1465 0. 0. 0. 0.002 0. 0.002
1466 0. 0. 0. 0.002 0. 0.002
1467 0.001 0. 0.001 0.002 0. 0.002
1468 0.001 0. 0.001 0.002 0. 0.002
1469 0.001 0. 0.001 0.002 0. 0.002
1470 0.001 0. 0.001 0.002 0. 0.002
1471 0.001 0. 0.001 0.002 0. 0.002
1472 0.001 0. 0.001 0.002 0. 0.002
1473 0.001 0. 0.001 0.002 0. 0.002
1474 0.001 0. 0.001 0.002 0. 0.002
1475 0.001 0. 0.001 0.14 0. 0.14
1476 0. 0. 0. 0.002 0. 0.002
1477 0.001 0. 0.001 0.002 0. 0.002
1478 0. 0. 0. 0.002 0. 0.002
1479 0.001 0. 0.001 0.002 0. 0.002
1480 0.001 0. 0.001 0.002 0. 0.002
1481 0. 0. 0. 0.002 0. 0.002
1482 0.001 0. 0.001 0.002 0. 0.002
1483 0.001 0. 0. 0.002 0. 0.002
1484 0.001 0. 0. 0.002 0. 0.002
1485 0.001 0. 0.001 0.002 0. 0.002
1486 0.001 0. 0.001 0.113 0. 0.113
1487 0. 0. 0. 0.002 0. 0.002
1488 0.001 0. 0.001 0.002 0. 0.002
1489 0.001 0. 0.001 0.002 0. 0.002
1490 0.001 0. 0.001 0.002 0. 0.002
1491 0.001 0. 0.001 0.002 0. 0.002
1492 0. 0. 0. 0.002 0. 0.002
1493 0.001 0. 0.001 0.002 0. 0.002
1494 0. 0. 0. 0.002 0. 0.002
1495 0.001 0. 0.001 0.002 0. 0.002
1496 0.001 0. 0.001 0.002 0. 0.002
1497 0.001 0. 0.001 0.024 0. 0.024
1498 0.001 0. 0.001 0.002 0. 0.002
1499 0.001 0. 0.001 0.002 0. 0.002
1500 0.002 0. 0.002 0.004 0. 0.004
1501 0.002 0.002 0. 0.003 0. 0.003
1502 0.002 0.002 0. 0.003 0.003 0.
1503 0.002 0. 0.001 0.004 0. 0.004
1504 0.002 0. 0.002 0.004 0. 0.004
1505 0.002 0. 0.001 0.004 0. 0.004
1506 0.002 0. 0.002 0.004 0.004 0.
1507 0.002 0.002 0. 0.004 0. 0.004
1508 0.002 0. 0.001 0.004 0.003 0.
1509 0.002 0. 0.002 0.004 0. 0.004
1510 0.001 0. 0.001 0.002 0. 0.002
1511 0.001 0. 0.001 0.002 0. 0.002
1512 0.001 0. 0.001 0.002 0. 0.002
1513 0.001 0. 0.001 0.002 0. 0.002
1514 0.001 0. 0.001 0.002 0. 0.002
1515 0.001 0. 0. 0.023 0.003 0.02
1516 0.001 0. 0.001 0.002 0. 0.002
1517 0.001 0. 0.001 0.002 0. 0.002
1518 0.001 0. 0.001 0.002 0. 0.002
1519 0.001 0. 0.001 0.002 0. 0.002
1520 0.001 0. 0.001 0.002 0. 0.002
1521 0.001 0. 0.001 0.002 0. 0.002
1522 0.001 0. 0.001 0.002 0. 0.002
1523 0.001 0. 0.001 0.002 0. 0.002
1524 0.001 0. 0.001 0.002 0. 0.002
1525 0.001 0. 0.001 0.002 0. 0.002
1526 0.001 0. 0.001 0.002 0. 0.002
1527 0.001 0. 0.001 0.002 0. 0.002
1528 0.001 0. 0.001 0.002 0. 0.002
1529 0.001 0. 0.001 0.002 0. 0.002
1530 0.001 0. 0.001 0.002 0. 0.002
1531 0.001 0. 0.001 0.008 0. 0.008
1532 0.001 0. 0.001 0.002 0. 0.002
1533 0.001 0. 0.001 0.002 0. 0.002
1534 0.001 0. 0.001 0.002 0. 0.002
1535 0.001 0. 0.001 0.002 0. 0.002
1536 0.001 0. 0.001 0.002 0. 0.002
1537 0.001 0. 0.001 0.002 0. 0.002
1538 0.001 0. 0.001 0.002 0. 0.002
1539 0.001 0. 0.001 0.002 0. 0.002
1540 0.001 0. 0.001 0.002 0. 0.002
1541 0.001 0. 0.001 0.002 0. 0.002
1542 0.001 0. 0.001 0.002 0. 0.002
1543 0.001 0. 0.001 0.002 0. 0.002
1544 0.001 0. 0.001 0.002 0. 0.002
1545 0.001 0. 0.001 0.002 0. 0.002
1546 0.001 0. 0.001 0.002 0. 0.002
1547 0.001 0. 0. 0.002 0. 0.002
1548 0.001 0. 0.001 0.002 0. 0.002
1549 0.001 0. 0.001 0.002 0. 0.002
1550 0.001 0. 0.001 0.002 0. 0.002
1551 0.001 0. 0.001 0.002 0. 0.002
1552 0.009 0. 0.009 0.002 0. 0.002
1553 0.001 0. 0.001 0.002 0. 0.002
1554 0.001 0. 0.001 0.002 0. 0.002
1555 0.001 0. 0.001 0.002 0. 0.002
1556 0.001 0. 0.001 0.002 0. 0.002
1557 0.001 0. 0.001 0.002 0. 0.002
1558 0.001 0. 0.001 0.002 0. 0.002
1559 0.001 0. 0.001 0.002 0. 0.002
1560 0.001 0. 0.001 0.002 0. 0.002
1561 0.001 0. 0.001 0.002 0. 0.002
1562 0.001 0. 0.001 0.002 0. 0.002
1563 0.001 0. 0.001 0.002 0. 0.002
1564 0.001 0. 0.001 0.002 0. 0.002
1565 0.001 0. 0.001 0.002 0. 0.002
1566 0.001 0. 0.001 0.002 0. 0.002
1567 0.001 0. 0.001 0.002 0. 0.002
1568 0.001 0. 0.001 0.002 0. 0.002
1569 0.001 0. 0.001 0.002 0. 0.002
1570 0.001 0. 0.001 0.002 0. 0.002
1571 0.001 0. 0.001 0.002 0. 0.002
1572 0.001 0. 0.001 0.002 0. 0.002
1573 0.001 0. 0. 0.049 0.007 0.042
1574 0.001 0. 0.001 0.002 0. 0.002
1575 0.001 0. 0.001 0.002 0. 0.002
1576 0.001 0. 0.001 0.002 0. 0.002
1577 0.001 0. 0.001 0.002 0. 0.002
1578 0.026 0. 0.026 0.002 0. 0.002
1579 0.001 0. 0.001 0.002 0. 0.002
1580 0.001 0. 0.001 0.002 0. 0.002
1581 0.001 0. 0.001 0.002 0. 0.002
1582 0.001 0. 0.001 0.002 0. 0.002
1583 0.001 0. 0.001 0.002 0. 0.002
1584 0.001 0. 0.001 0.002 0. 0.002
1585 0.001 0. 0.001 0.002 0. 0.002
1586 0.001 0. 0.001 0.002 0. 0.002
1587 0.001 0. 0.001 0.002 0. 0.002
1588 0.001 0. 0.001 0.002 0. 0.002
1589 0.001 0. 0.001 0.002 0. 0.002
1590 0.001 0. 0.001 0.002 0. 0.002
1591 0.001 0. 0.001 0.002 0. 0.002
1592 0.001 0. 0.001 0.002 0. 0.002
1593 0.001 0. 0.001 0.002 0. 0.002
1594 0.001 0. 0.001 0.002 0. 0.002
1595 0.001 0. 0.001 0.002 0. 0.002
1596 0.001 0. 0.001 0.002 0. 0.002
1597 0.001 0. 0.001 0.002 0. 0.002
1598 0.001 0. 0.001 0.002 0. 0.002
1599 0.001 0. 0.001 0.002 0. 0.002
1600 0.001 0. 0.001 0.002 0. 0.002
1601 0.001 0. 0.001 0.002 0. 0.002
1602 0.001 0. 0.001 0.002 0. 0.002
1603 0.001 0. 0.001 0.002 0. 0.002
1604 0.001 0. 0.001 0.002 0. 0.002
1605 0.001 0. 0.001 0.002 0. 0.002
1606 0.001 0. 0.001 0.002 0. 0.002
1607 0.001 0. 0.001 0.002 0. 0.002
1608 0.001 0. 0.001 0.002 0. 0.002
1609 0.001 0. 0.001 0.017 0. 0.017
1610 0.001 0. 0.001 0.002 0. 0.002
1611 0.001 0. 0.001 0.002 0. 0.002
1612 0.001 0. 0.001 0.002 0. 0.002
1613 0.001 0. 0.001 0.002 0. 0.002
1614 0.001 0. 0.001 0.05 0.003 0.046
1615 0.001 0. 0.001 0.002 0. 0.002
1616 0.001 0. 0.001 0.002 0. 0.002
1617 0.001 0. 0.001 0.002 0. 0.002
1618 0.001 0. 0.001 0.002 0. 0.002
1619 0.001 0. 0.001 0.015 0. 0.015
1620 0.001 0. 0.001 0.002 0. 0.002
1621 0.001 0. 0.001 0.002 0. 0.002
1622 0.001 0. 0.001 0.002 0. 0.002
1623 0.001 0. 0.001 0.003 0. 0.003
1624 0.001 0. 0.001 0.05 0.003 0.046
1625 0.001 0. 0.001 0.002 0. 0.002
1626 0.001 0. 0.001 0.002 0. 0.002
1627 0.001 0. 0.001 0.002 0. 0.002
1628 0.001 0. 0.001 0.002 0. 0.002
1629 0.001 0. 0.001 0.033 0.007 0.025
1630 0.001 0. 0.001 0.002 0. 0.002
1631 0.001 0. 0.001 0.002 0. 0.002
1632 0.001 0.001 0. 0.002 0.002 0.
1633 0.001 0. 0.001 0.002 0. 0.002
1634 0.001 0. 0.001 0.152 0. 0.152
1635 0.001 0. 0.001 0.002 0. 0.002
1636 0.001 0. 0.001 0.002 0. 0.002
1637 0.001 0. 0.001 0.002 0. 0.002
1638 0.001 0. 0.001 0.002 0. 0.002
1639 0.001 0. 0.001 0.05 0.003 0.047
1640 0.001 0. 0.001 0.002 0. 0.002
1641 0.001 0. 0.001 0.002 0. 0.002
1642 0.001 0. 0.001 0.002 0. 0.002
1643 0.001 0. 0.001 0.002 0. 0.002
1644 0.001 0. 0.001 0.093 0. 0.093
1645 0.001 0. 0.001 0.002 0. 0.002
1646 0.001 0. 0.001 0.002 0. 0.002
1647 0.001 0. 0.001 0.002 0. 0.002
1648 0.001 0. 0.001 0.003 0. 0.003
1649 0.001 0. 0.001 0.05 0.007 0.042
1650 0.001 0. 0.001 0.002 0. 0.002
1651 0.001 0. 0.001 0.002 0. 0.002
1652 0.001 0. 0.001 0.002 0. 0.002
1653 0.001 0. 0.001 0.002 0. 0.002
1654 0.001 0. 0.001 0.024 0. 0.024
1655 0.001 0. 0.001 0.002 0. 0.002
1656 0.001 0. 0.001 0.002 0. 0.002
1657 0.001 0. 0.001 0.002 0. 0.002
1658 0.001 0. 0.001 0.002 0. 0.002
1659 0.001 0. 0.001 0.002 0. 0.002
1660 0.001 0. 0.001 0.002 0. 0.002
1661 0.001 0. 0.001 0.002 0. 0.002
1662 0.001 0. 0.001 0.002 0. 0.002
1663 0.001 0. 0.001 0.002 0. 0.002
1664 0.001 0. 0.001 0.002 0. 0.002
1665 0.001 0. 0.001 0.002 0. 0.002
1666 0.001 0. 0.001 0.002 0. 0.002
1667 0.001 0. 0.001 0.002 0. 0.002
1668 0.001 0. 0.001 0.002 0. 0.002
1669 0.001 0. 0.001 0.002 0. 0.002
1670 0.001 0. 0.001 0.002 0. 0.002
1671 0.001 0. 0.001 0.002 0. 0.002
1672 0.001 0. 0.001 0.002 0. 0.002
1673 0.001 0. 0.001 0.002 0. 0.002
1674 0.001 0. 0.001 0.003 0. 0.003
1675 0.001 0. 0.001 0.002 0. 0.002
1676 0.001 0. 0.001 0.002 0. 0.002
1677 0.001 0. 0.001 0.002 0. 0.002
1678 0.001 0. 0.001 0.002 0. 0.002
1679 0.001 0. 0.001 0.002 0. 0.002
1680 0.001 0. 0.001 0.002 0. 0.002
1681 0.001 0. 0.001 0.003 0. 0.003
1682 0.001 0. 0.001 0.003 0. 0.003
1683 0.001 0. 0.001 0.003 0. 0.003
1684 0.001 0. 0.001 0.002 0. 0.002
1685 0.001 0. 0.001 0.002 0. 0.002
1686 0.001 0. 0.001 0.003 0. 0.003
1687 0.001 0. 0.001 0.002 0. 0.002
1688 0.048 0. 0.048 0.002 0. 0.002
1689 0.001 0. 0.001 0.002 0. 0.002
1690 0.001 0. 0.001 0.002 0. 0.002
1691 0.001 0. 0.001 0.002 0. 0.002
1692 0.001 0. 0.001 0.002 0. 0.002
1693 0.001 0. 0.001 0.015 0. 0.015
1694 0.001 0. 0.001 0.002 0. 0.002
1695 0.001 0. 0.001 0.002 0. 0.002
1696 0.001 0. 0.001 0.002 0. 0.002
1697 0.001 0. 0.001 0.003 0. 0.003
1698 0.001 0. 0.001 0.002 0. 0.002
1699 0.001 0. 0.001 0.003 0. 0.003
1700 0.001 0. 0.001 0.002 0. 0.002
1701 0.001 0. 0.001 0.003 0. 0.003
1702 0.001 0. 0.001 0.003 0. 0.003
1703 0.001 0. 0.001 0.003 0. 0.003
1704 0.001 0. 0.001 0.003 0. 0.003
1705 0.001 0. 0.001 0.002 0. 0.002
1706 0.001 0. 0.001 0.003 0. 0.003
1707 0.001 0. 0.001 0.003 0. 0.003
1708 0.001 0. 0.001 0.002 0. 0.002
1709 0.001 0. 0.001 0.003 0. 0.003
1710 0.001 0. 0.001 0.002 0. 0.002
1711 0.001 0. 0.001 0.003 0. 0.003
1712 0.015 0. 0.015 0.003 0. 0.003
1713 0.001 0. 0. 0.003 0.003 0.
1714 0.001 0. 0.001 0.003 0. 0.003
1715 0.001 0. 0.001 0.003 0. 0.003
1716 0.001 0. 0.001 0.003 0. 0.003
1717 0.001 0. 0.001 0.048 0. 0.048
1718 0.001 0. 0.001 0.003 0. 0.003
1719 0.001 0. 0.001 0.003 0. 0.003
1720 0.001 0. 0.001 0.003 0. 0.003
1721 0.001 0. 0.001 0.003 0. 0.003
1722 0.001 0. 0.001 0.002 0. 0.002
1723 0.001 0. 0.001 0.003 0. 0.003
1724 0.001 0. 0.001 0.003 0. 0.003
1725 0.001 0. 0.001 0.003 0. 0.003
1726 0.001 0. 0.001 0.002 0. 0.002
1727 0.001 0. 0.001 0.003 0. 0.003
1728 0.001 0. 0.001 0.003 0. 0.003
1729 0.001 0. 0.001 0.003 0. 0.003
1730 0.001 0. 0.001 0.003 0. 0.003
1731 0.047 0. 0.047 0.003 0. 0.003
1732 0.001 0. 0.001 0.003 0. 0.003
1733 0.001 0. 0.001 0.003 0. 0.003
1734 0.001 0. 0.001 0.003 0. 0.003
1735 0.001 0. 0.001 0.003 0. 0.003
1736 0.001 0. 0.001 0.003 0. 0.003
1737 0.001 0. 0.001 0.003 0. 0.003
1738 0.001 0. 0.001 0.003 0. 0.003
1739 0.001 0. 0.001 0.003 0. 0.003
1740 0.001 0. 0.001 0.003 0. 0.003
1741 0.001 0. 0.001 0.002 0. 0.002
1742 0.001 0. 0.001 0.003 0. 0.003
1743 0.001 0. 0.001 0.003 0. 0.003
1744 0.001 0. 0.001 0.003 0. 0.003
1745 0.044 0. 0.044 0.003 0. 0.003
1746 0.001 0. 0.001 0.003 0. 0.003
1747 0.001 0. 0.001 0.003 0. 0.003
1748 0.001 0. 0.001 0.003 0. 0.003
1749 0.001 0. 0.001 0.003 0. 0.003
1750 0.001 0. 0.001 0.002 0. 0.002
1751 0.001 0. 0.001 0.003 0. 0.003
1752 0.001 0. 0.001 0.003 0. 0.003
1753 0.001 0. 0.001 0.003 0. 0.003
1754 0.001 0. 0.001 0.002 0. 0.002
1755 0.001 0. 0.001 0.003 0. 0.003
1756 0.001 0. 0.001 0.003 0. 0.002
1757 0.001 0. 0.001 0.003 0. 0.003
1758 0.001 0. 0.001 0.003 0. 0.003
1759 0.05 0. 0.05 0.003 0. 0.003
1760 0.001 0. 0.001 0.003 0. 0.003
1761 0.001 0. 0.001 0.003 0. 0.003
1762 0.001 0. 0.001 0.003 0. 0.003
1763 0.001 0. 0.001 0.003 0. 0.003
1764 0.001 0. 0.001 0.003 0. 0.003
1765 0.001 0. 0.001 0.003 0. 0.003
1766 0.001 0. 0.001 0.002 0. 0.002
1767 0.001 0. 0.001 0.002 0. 0.002
1768 0.001 0. 0.001 0.003 0. 0.003
1769 0.001 0. 0.001 0.002 0. 0.002
1770 0.001 0. 0.001 0.003 0. 0.003
1771 0.001 0. 0.001 0.003 0. 0.003
1772 0.001 0. 0.001 0.003 0. 0.003
1773 0.001 0. 0.001 0.022 0. 0.022
1774 0.001 0. 0.001 0.003 0. 0.003
1775 0.001 0. 0.001 0.003 0. 0.003
1776 0.001 0. 0.001 0.003 0. 0.003
1777 0.001 0. 0.001 0.003 0. 0.003
1778 0.001 0.001 0. 0.002 0. 0.002
1779 0.001 0. 0.001 0.003 0. 0.003
1780 0.001 0. 0.001 0.003 0. 0.003
1781 0.001 0. 0.001 0.003 0. 0.003
1782 0.001 0. 0.001 0.003 0. 0.003
1783 0.001 0. 0.001 0.003 0. 0.003
1784 0.001 0. 0.001 0.003 0. 0.003
1785 0.001 0. 0.001 0.003 0. 0.003
1786 0.001 0. 0.001 0.003 0. 0.003
1787 0.001 0. 0.001 0.002 0. 0.002
1788 0.001 0. 0.001 0.003 0. 0.003
1789 0.001 0. 0.001 0.003 0. 0.003
1790 0.001 0. 0.001 0.003 0. 0.003
1791 0.001 0. 0.001 0.003 0. 0.003
1792 0.001 0. 0.001 0.003 0. 0.003
1793 0.001 0. 0.001 0.003 0. 0.003
1794 0.001 0. 0.001 0.003 0. 0.003
1795 0.001 0. 0.001 0.003 0. 0.003
1796 0.001 0. 0.001 0.049 0. 0.049
1797 0.001 0. 0.001 0.003 0. 0.003
1798 0.001 0. 0.001 0.003 0. 0.003
1799 0.001 0. 0.001 0.003 0. 0.003
1800 0.001 0. 0.001 0.003 0. 0.003
1801 0.001 0. 0. 0.003 0.003 0.
1802 0.001 0. 0.001 0.003 0. 0.003
1803 0.001 0.001 0. 0.003 0. 0.003
1804 0.001 0. 0.001 0.003 0. 0.003
1805 0.001 0. 0.001 0.049 0. 0.049
1806 0.001 0. 0.001 0.003 0. 0.003
1807 0.001 0. 0.001 0.003 0. 0.003
1808 0.001 0. 0.001 0.003 0. 0.003
1809 0.001 0. 0.001 0.003 0. 0.003
1810 0.001 0. 0.001 0.003 0. 0.003
1811 0.001 0. 0.001 0.003 0. 0.003
1812 0.001 0. 0.001 0.003 0. 0.003
1813 0.001 0. 0.001 0.003 0. 0.003
1814 0.001 0. 0.001 0.051 0.003 0.047
1815 0.001 0. 0.001 0.003 0. 0.003
1816 0.001 0. 0.001 0.003 0. 0.003
1817 0.001 0. 0.001 0.003 0. 0.003
1818 0.001 0. 0.001 0.003 0. 0.003
1819 0.001 0. 0.001 0.003 0. 0.003
1820 0.001 0. 0.001 0.003 0. 0.003
1821 0.001 0. 0.001 0.003 0. 0.003
1822 0.001 0. 0.001 0.003 0. 0.003
1823 0.001 0. 0.001 0.05 0.003 0.046
1824 0.001 0. 0.001 0.003 0. 0.003
1825 0.001 0. 0.001 0.003 0. 0.003
1826 0.001 0. 0.001 0.003 0. 0.003
1827 0.001 0. 0.001 0.003 0. 0.003
1828 0.001 0. 0.001 0.003 0. 0.003
1829 0.001 0. 0.001 0.003 0. 0.003
1830 0.001 0. 0.001 0.003 0. 0.003
1831 0.001 0. 0.001 0.003 0. 0.003
1832 0.001 0. 0.001 0.05 0. 0.05
1833 0.001 0. 0.001 0.003 0. 0.003
1834 0.001 0. 0.001 0.003 0. 0.003
1835 0.001 0. 0.001 0.003 0. 0.003
1836 0.001 0. 0.001 0.003 0. 0.003
1837 0.001 0. 0.001 0.003 0. 0.003
1838 0.001 0. 0.001 0.003 0. 0.003
1839 0.001 0. 0.001 0.003 0. 0.003
1840 0.001 0. 0.001 0.003 0. 0.003
1841 0.001 0. 0.001 0.002 0. 0.002
1842 0.001 0. 0.001 0.003 0. 0.003
1843 0.001 0. 0.001 0.003 0. 0.003
1844 0.001 0. 0.001 0.003 0. 0.003
1845 0.001 0. 0.001 0.003 0. 0.003
1846 0.001 0. 0.001 0.003 0. 0.003
1847 0.001 0. 0.001 0.003 0. 0.003
1848 0.001 0. 0.001 0.003 0. 0.003
1849 0.001 0. 0.001 0.003 0. 0.003
1850 0.001 0. 0.001 0.002 0. 0.002
1851 0.001 0. 0.001 0.003 0. 0.003
1852 0.001 0. 0.001 0.003 0. 0.003
1853 0.001 0. 0.001 0.003 0. 0.003
1854 0.032 0. 0.032 0.003 0. 0.003
1855 0.001 0. 0.001 0.003 0. 0.003
1856 0.001 0. 0.001 0.003 0. 0.003
1857 0.001 0. 0.001 0.003 0. 0.003
1858 0.001 0. 0.001 0.003 0. 0.003
1859 0.001 0. 0.001 0.003 0. 0.003
1860 0.001 0. 0.001 0.003 0. 0.003
1861 0.001 0. 0.001 0.003 0. 0.003
1862 0.001 0. 0.001 0.003 0. 0.003
1863 0.001 0. 0.001 0.052 0. 0.052
1864 0.001 0. 0.001 0.003 0. 0.003
1865 0.001 0. 0.001 0.003 0. 0.003
1866 0.001 0. 0.001 0.003 0. 0.003
1867 0.001 0. 0.001 0.003 0. 0.003
1868 0.001 0. 0.001 0.003 0. 0.003
1869 0.001 0. 0.001 0.003 0. 0.003
1870 0.001 0. 0.001 0.003 0. 0.003
1871 0.001 0. 0.001 0.003 0. 0.003
1872 0.001 0. 0.001 0.002 0. 0.002
1873 0.001 0. 0.001 0.003 0. 0.003
1874 0.001 0. 0.001 0.003 0. 0.003
1875 0.001 0. 0.001 0.003 0. 0.003
1876 0.001 0. 0.001 0.124 0. 0.124
1877 0.001 0. 0.001 0.003 0. 0.003
1878 0.001 0. 0.001 0.003 0. 0.003
